,video_id,view_count,like_count,comment_count,wikipedia_categories,duration
555,QUTB_gWC7K8,123407,4127,252,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",PT4M16S
556,2S8PHrTZubg,114787,4495,356,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M9S
557,SJnIJDo-YWw,110870,4203,266,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT3M32S
558,vjL07PZAyG4,106499,6594,170,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Reggae']",PT3M22S
559,bA0tM9sRP3s,92707,8591,986,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M11S
560,-7VMtW5f3pU,104538,16235,1290,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M17S
561,vM9cnp_JDIA,90858,1393,125,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT8M29S
562,GjzXAmK9mts,83555,4215,2097,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT6M29S
563,fbqkp9gUSu8,82286,4416,145,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M53S
564,5N1c5pcw4PA,77201,4184,48,['https://en.wikipedia.org/wiki/Music'],PT35S
565,xXbgdA8u5UE,74196,2179,126,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M29S
566,pAGgfphiDgM,68072,5360,279,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M8S
567,YgLGEQI2zio,67741,5151,383,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M36S
568,pE27H30tKEM,67428,9589,1128,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M34S
569,IZAbevA0kt8,53548,999,849,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M3S
570,WbdXE70HvSI,51288,6264,159,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M23S
571,BqXeHO47WDo,51573,2817,289,['https://en.wikipedia.org/wiki/Music'],PT5M13S
572,MFCyvo502YQ,43218,192,0,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",PT2M52S
573,BlrHygenf38,43543,3994,274,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M15S
574,vw596eA2EWw,38287,937,3,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Performing_arts']",PT11S
575,khoakEsGBqA,31783,1189,119,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT8M24S
576,bNbrUJqJmAg,33015,7587,1226,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M22S
577,TRUKfFBecK4,31063,6417,577,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M3S
578,2jx8kbwAcnE,30594,148,0,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",PT2M52S
579,Q1YjSD9vEoY,26827,3076,269,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M8S
580,A6Y5VygnaDU,25328,1962,233,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M30S
581,lLtUhBEqbjU,24885,38,11,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M52S
582,0Iiyb42z_dk,22681,2764,110,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M36S
583,1mMyUEqOB6I,23031,1567,95,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M51S
584,-sv8wyhXDSE,22554,1665,244,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M4S
585,IAbzondzkEw,17868,883,61,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT4M6S
586,_xAKkkHmm9M,19309,636,86,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M12S
587,WKkBvFZy6gE,15712,3018,815,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M25S
588,aE6y3NBMnqQ,16518,566,76,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M23S
589,EcSOja6I6TY,12397,1641,79,['https://en.wikipedia.org/wiki/Music'],PT3M16S
590,bjnv95ur3j0,11944,478,35,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M54S
591,yOEC-dOZD30,12492,109,81,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M49S
592,TBeuypQhXME,11959,510,65,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT5M8S
593,29Vxlsdp2UE,9417,377,4,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT15S
594,O1UuFIC_ttA,8596,997,85,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M25S
595,F8ZoLrdpAro,24811,4515,766,['https://en.wikipedia.org/wiki/Music'],PT5M46S
596,KHfZ4xHX5TU,21197,2422,201,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M24S
597,9ccusEPVkYQ,9446,1156,102,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M6S
598,_63ShFaYFFw,34658,8333,452,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT3M41S
599,kgS3-Bt6aXA,7054,790,32,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT3M21S
600,i_qr5P5iUDw,6672,18,0,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT33S
601,L085Yg9nDmM,8615,1345,29,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT26S
602,eG0tEPA80D0,6200,533,49,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M43S
603,cjxzs73KBno,6476,932,61,['https://en.wikipedia.org/wiki/Music'],PT5M51S
604,ISwYdydnuxc,5322,3983,273,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M7S
605,PRlfmNFIcOs,7723,289,5,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT22S
606,BMsB4CP82vs,3954,156,5,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT24S
607,JTZ21Jc9Zq4,3518,109,1,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT9S
608,r6agHhMi8IQ,2097,64,1,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT28S
609,YiFnRoOIPYo,2413,111,3,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT11S
610,VrR8ofcwBbo,5266,78,2,['https://en.wikipedia.org/wiki/Entertainment'],PT47S
611,FLVT7aCtJts,1302,,1,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT1M1S
612,XSrbyBl7L4s,1140,128,12,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M45S
613,_ziMtbjCY4k,5935,102,1,['https://en.wikipedia.org/wiki/Entertainment'],PT24S
614,fAL_juFt4mM,449,25,0,['https://en.wikipedia.org/wiki/Music'],PT30S
615,CW8FUPC5UbA,1190,295,34,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M31S
616,5JMtNgxms4U,5252,85,0,['https://en.wikipedia.org/wiki/Entertainment'],PT17S
617,CnxVUwJdBtI,820,56,2,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT28S
618,lMFxbKjbRBk,3775,471,13,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT18S
619,J7r_I4fqIl8,361,30,0,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Performing_arts']",PT24S
620,5wpEEuiiV1g,3231,51,1,['https://en.wikipedia.org/wiki/Video_game_culture'],PT14S
621,QGBuwUSji88,5204,83,1,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Performing_arts']",PT24S
622,cg_RCA3j1nU,8174,141,0,['https://en.wikipedia.org/wiki/Entertainment'],PT17S
623,JE0Bz_4W2Vg,5345,84,0,['https://en.wikipedia.org/wiki/Entertainment'],PT24S
624,FVAAPTeoukI,101,12,2,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT8S
625,ONWERjmWPjg,40,5,0,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT23S
626,gxwKBpdin0Y,500,323,63,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT6M8S
627,4lpg1M7K9KU,437,92,15,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M38S
