,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration,comments
17,l0U7SxXHkPY,Future - Life Is Good (Official Music Video) ft. Drake,UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,2154782805,10118799,227028,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT5M36S,"[""Life's gud🎉"", ""0:12 So thats how he's trending on twitter."", 'Nice', 'me', 'The Hit never get old', 'Life is good with future', 'Quem aqui em\n2024 ? 😂🇧🇷', 'Every like this comment gets = 1 push up', 'Did anyone see 21savage??', 'Hardest trap rap ever ion even see lol Wayne in the Billion view Bracket 🤦🏽\u200d♂️ \n\nCan y’all please give Future his Flowers 💐 🏆']"
18,hLQl3WQQoQ0,Adele - Someone Like You (Official Music Video),UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,2149082379,10477837,361594,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M45S,"['❤2024❤🎉', 'Never will I find You.', 'Che voce bellissima', 'Hello by 2024 🙏🏻', 'Bye janna', 'i can offer better insurance. terms and conditions. i do not delight in the suffering of others. i do not become the enemy of my enemy. i am a friend to those who approach with a simple heart.', '2024 ❤', '❤', '💔💔💔💔💔💔💔💔', '나는 이런 추억이없다.😢']"
19,V1Pl8CzNzCw,"Billie Eilish, Khalid - lovely (Official Music Video)",UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,1989551429,26437648,592196,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M21S,"['Who is here in 2352? 👽🦾', 'Such A amazing feeling ❣️ of this song 1:11', '13 reasons why 👀', 'Me 🎉', 'Xxx triple', 'Sinto como se eu tivesse perdido tudo. Espero algum dia me recuperar😢', 'Hypnotic. This is a work of art! 🪄', '😭😓', 'I needed them to say some day I’ll make it outta hell. Not here but hell.', 'Deus do Universo e Deus Toyota da História. Deus Escritor Egito ✍️🎯🏹🌍🪬.']"
20,5qm8PH4xAss,50 Cent - In Da Club (Official Music Video),UC0sL86jDLgs2fGRD-XBnPQA,50CentVEVO,1984960478,12122049,319060,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M8S,"['Tomorrow, my song comes out...is a very touching song, the absurd badness of this world!!!\n https://youtu.be/zD0QsuCE6u4?si=exPOppOa1t-BePis', 'Who’s here in 2029', 'Here from his latest comment on Trump.', 'Road to 2 B !!!', '2024-♾️ the legendary song', 'Me G', 'We got old buddy 😂', ""This song was one smash hit often cheered to. The structure of the beat is getting you to move and vibe with it. Yet it is by a man who calls himself after Money feeling absolutely untouchable after getting shot being forced to sell drug on the streets for making more money. Then he gets to meet a  rap label which fires him he got shot defend their label from bad publicity. Eminem discover his rap skils ending up producing rap music like Doctor Dre and Eminem himself thinking he helps him with that. In the absolute entitlement and and cage of lies everyone makes good money because the CD of them all get respect for killer flows. The CD of 50 Cent says it all reading the true intentions. Get rich or die trying. It all about making much money at all costs. Celebrating a birthday then even have to reveal the truth that it a fat lie celebration of birthday that is not even real having a party drinking Barcadi. Everything about this rap track is selling idea of lying about everything for the sake getting rich. The truth is that no Gangster rapper knows about life they all get ideas of having sex all day and then get involved in the hate game where envy gets activated so all Ganster Rappers end up in distracks burying each other causing more madness and acts of violence sometimes with the intention to murder each other with guns blasting each other in a so called drive by. Every single time it get really really serious yet every rapper being black stating that the music is for black people only. Never realizing that this is in fact pride and entitlement being a true racist idea yet all black people think racism is a system only from KKK and nazis white people who made slavery their right. And even when the black community gets supported by some white police officers like Lil wayne testifys himself understanding their is actually some people not hating black people. The whole problem is that we all go to school in compition of each other to always work and study and discuss vote and fight for our rights of freedom of saying anything we want to say. Man most people don't stop this endless circle of death. We have Wikipedia the internet of Total discovery of the map of the earth. Yet because everyone thinks he can say whatever he wants we constantly ignore it. We sell people to porn industry and only fans we play games all day long work in constant hurry even after inventing more and more machines to make life easier. Everyone celebrates movies and stories. Yet we let Artificial Intelligence modify every photo stating earth is flat and atomic bombs don't even exist. The absolute rejection of the truth leading everyone believe that life is a simulation."", 'Alou oubital slcsou devair', 'I no the babys died with cancer what donna suffered i was there every step of the way with her i hate to cry curtis but of course im mourning the loss of my children they dont love me or you. Ok mummy let me no if you need anything i gave the phone dont threaten me i dont want any of you do not threaten me ever again im not a fucking child gerard can burn in marcos polo']"
21,LjhCEhWiKXk,Bruno Mars - Just The Way You Are (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,1918942858,8241815,246860,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M57S,"['""Pois garota, você é maravilhosa, do jeito que você é!!""', 'yes love this song i have a stuffed panda that sings this', 'Nostalgia 💜', '2024 and she just left 💔😶', 'I am more Nice to live with high humility and if you see Sthg different because people pushed me to be ""Orgueilleux""  from time to time', 'Ladies, time to break the news: she rejected your compliment so you could shower her with billions of them', 'thanks 2 💯 *AuthenticViews Dawt Cawm* is the real deal - community bigshot status achieved. Major influence! 💯✨ And this video🎶🙌🏼 ❤💞💞💞', ""I just realised.... he just broke that beautiful girl's cassette tape..."", 'Today anyone..?', 'Who watch it at 2025🫶🤩']"
22,YVkUvmDQ3HY,Eminem - Without Me (Official Music Video),UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,1857731992,13425960,375586,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M58S,"['2024❤❤❤❤❤', ""I listened to one one his songs that I liked. For this song, I don't know why it reminds me of Despicable Me."", 'Him', 'It’s funny because I was just thinking about this song 😂😂😂', '1.25 is the best ❤', 'My Econ teacher was in this shit.', '2B coming soon...', ""Who's watching this in 2024 🫠🫠"", 'Og songs are always the best', '2 B coming soon ………']"
23,hTWKbfoikeg,Nirvana - Smells Like Teen Spirit (Official Music Video),UCzGrGrvf9g8CVVzh_LvGf-g,NirvanaVEVO,1799942267,13108776,502665,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M39S,"['b', 'br\n}', 'This song will never fade away.', '200,000 views away until 1.8 billion. rip cobain.', 'WORK OF ART!!!', ""I want to be comment 502,666 so I have to wait five more years here wasting away.\n\nFive more years, wasting away, day by day, I want to say I had a gift and let it all fly away.\n\nI want to be comment 502,666 and I have waited my time in hell and now my hell is yours today.\n\nFeel good and then go away. I'm tired and don't want to plan."", 'Beautifullest song ever tho!!!! :3', 'Eu gostava dessa música quando criança mas não sabia o nome. Só vim descobrir hoje com 30 anos😂', 'quién en el 2024 escuchando esta joyita?', 'A song i made ""billy the bully\' Hope you like it. Living up grunge music https://www.youtube.com/watch?v=Qj6rP7skN5E']"
24,qrO4YZeyl0I,Lady Gaga - Bad Romance (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,1782907619,8926411,891912,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M9S,"['Anyone listening to this gem in 2024?', '🥰😍😘this song will forever remain in our hearts & my strong life', 'mr beast', 'mr beast', 'mr beast ROMA ROMAMA GAGA ULALA', 'mr beast', 'mr beast', 'mr beast RARA GAGA ULALA', 'mr beast', 'mr beast']"
25,6NXnxTNIWkc,4 Non Blondes - What&#39;s Up (Official Music Video),UCJsu1rqVUJckZ-nSTLIWjcg,4NonBlondesVEVO,1722708150,7352719,199055,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M53S,"['Heil yah listening. Feb 2024', 'This song Will live for ever ❤', ""She said what's Up"", 'Ich liebe diese Song hab immer mit Papa gesungen. ..❤❤❤❤❤', ""What's up?"", 'https://youtu.be/BYIe6qZ6Lok?si=tfbcQdyOCy12H4NM', 'I did not know.. but had nasty encounters wid lesbians challenge get a girl... real sick .. always I walk away ...Lust is not a crown I care to wear... wat crown to U all want to wear.. Honesty ?', 'Algum brasileiro ouvindo em 2024 ==>👍🏼', 'yoyoyo', '.']"
26,eVTXPUF4Oz4,In The End [Official HD Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,1707564832,11332685,431230,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M39S,"[""letter \n(It starts with one)\r\n\r\nOne thing, I don't know why\r\nIt doesn't even matter how hard you try\r\nKeep that in mind, I designed this rhyme\r\nTo explain in due time (all I know)\r\n\r\nTime is a valuable thing\r\nWatch it fly by as the pendulum swings\r\nWatch it count down to the end of the day\r\nThe clock ticks life away, it's so unreal (it's so unreal)\r\n\r\nYou didn't look out below\r\nWatch the time go right out the window\r\nTrying to hold on, to didn't even know\r\nI wasted it all just to watch you go (watch you go)\r\n\r\nI kept everything inside\r\nAnd even though I tried, it all fell apart\r\nWhat it meant to me will eventually\r\nBe a memory of a time when\r\n\r\nI tried so hard and got so far\r\nBut in the end, it doesn't even matter\r\nI had to fall to lose it all\r\nBut in the end, it doesn't even matter\r\n\r\nOne thing, I don't know why\r\nIt doesn't even matter how hard you try\r\nKeep that in mind I designed this rhyme\r\nTo remind myself how I tried so hard (I tried so hard)\r\n\r\nIn spite of the way you were mocking me\r\nActing like I was part of your property\r\nRemembering all the times you fought with me\r\nI'm surprised it got so far (got so far)\r\n\r\nThings aren't the way they were before\r\nYou wouldn't even recognize me anymore\r\nNot that you knew me back then\r\nBut it all comes back to me (in the end)\r\n\r\nYou kept everything inside\r\nAnd even though I tried, it all fell apart\r\nWhat it meant to me will eventually\r\nBe a memory of a time when\r\n\r\nI tried so hard and got so far\r\nBut in the end, it doesn't even matter\r\nI had to fall to lose it all\r\nBut in the end, it doesn't even matter\r\n\r\nI've put my trust in you\r\nPushed as far as I can go\r\nFor all this\r\nThere's only one thing you should know\r\n\r\nI've put my trust in you\r\nPushed as far as I can go\r\nFor all this\r\nThere's only one thing you should know\r\n\r\nI tried so hard and got so far\r\nBut in the end, it doesn't even matter\r\nI had to fall to lose it all\r\nBut in the end, it doesn't even matter"", '2024🎧❤', '2024 still hits hard', 'Q sdds cara... 🥺🥺', 'Chester siempre en mi cora', 'Oh, Chester, it still saddens me that you had to go that way. RIP', '2024😊', 'Never gonna forget that drop woth Dr. Kleiner', 'fave', 'ill be there when it hits 5 billion views, bb ❤😢\nrip']"
27,UqyT8IEBkvY,Bruno Mars - 24K Magic (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,1644292697,8371454,243943,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M47S,"['❤❤❤❤❤', '❤', 'Me Gusta mucho esta canción gracias a PES2018', 'It’s my birthdayyy tmrw this is the song to vibee with fr', 'Banger', 'Świetny kawałek ❤', 'I miss Bruno Mars man', '2024 we here😅', 'تع ميرادار مسبح', 'كول ما تعه ملكه واش يملك وراق جنة يقلك ملك مين وتعمن']"
28,nCkpzqqog4k,Sam Smith - I&#39;m Not The Only One (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,1631320375,6677413,142531,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M40S,"['When Sam had some fcking balls', 'Feb 2024 anyone?', 'I just went through the exact same thing now. Hearing this again after 5+ years of wasted time... DAMN 😥', 'Siempre dolerá está canción 😢', '2024 anyone?', '2014:I’m single \n2024:I still single 😢', '😍😍😍😍😍', 'My husband of 4 years lied and hurt me and the last whole year he cheated 💔  my situation is hard to explain but its exactly like this video. I hope noone goes what im goimg through', 'Beautiful music 2024...', 'QUINN FABRAY?!']"
29,xTlNMmZKwpA,"Cardi B, Bad Bunny &amp; J Balvin - I Like It [Official Music Video]",UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,1597638404,10646273,315137,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M17S,"['TODO ME RECUERDA A ELLA ( LISA)😻❤', '😊😊❤❤', 'Damn ts crazy its rlly been 5 whole years 😮', 'Bb bb bbb bb bb bb bb bbb bb bb bb bb bb b b bb bb. Bb bb bb bb bb b bb bb bb bb bb bb bb b bb bb bb bbv b bb bb bb bb bb bb. Bb bb. B b bb bb bb bb bb bb bb bb. Bb bb b bb bbv bb bb bb bb bb bb bb bb bb bb bb b. Bb b bb bb bb b b bb bb bb bb bb bb bb bbv bb bb bb b bb bb bb bb bb bb b bb bbb bb bb bb bb bb b. Bb b bb bb b b bb bb bb bbb bb bb bb bb bb bb bb bb  b bb bb bbb bbv  b bb bbv bbb bb bb bb b bbv bb bb bb bb bb bb bb bb bb bb bb bb bb bb bb bb bb bb b bb bb bb bb bb bb bb bb. Bb b bb bb bb bb bb bb bb bb bb bb bb b bb bb bb bb bb bb bb b bb bb bb bb bb bb bb bb bb b b. B bb bb bb bb bb bb bb bb bb bb bbbv bb bb bb bb bbb bb bb bb bb bb bbv bb bb bb  b b bb bb bb bb bb bb bb b bb b bb b. V b bb bb bb.  B b bb bb bb bb bb bb bb b bb bb bb b bb bb b. Bb b b bb bb bb bb bb bb bb bb bb bb  b bb  b b bbb bb bb b bb bb bb bb bb bb bb bb. Bb bb  b bb bb b bb bb bb bb bb b. Bb bb bb bb. Bb b bb bb bb bb b bb bb bb bb bb bb bb b.', 'Me', 'WHO IS STILL WITH ME 2024!!!!❤️', 'We a or at', 'W oh see see ❤️', 'Si quieres echar a perder una canción buena, entonces invita a tu canción a rebuznar al bueno para nada de Bad Bunny…', 'El que mira sufre y el que toca goza.🎉']"
