,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration
256,rCiBgLOcuKU,Cardi B - Up [Official Music Video],UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,278862559,3928051,159165,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M50S
257,rCiBgLOcuKU,Cardi B - Up [Official Music Video],UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,278862559,3928051,159165,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M50S
258,rCiBgLOcuKU,Cardi B - Up [Official Music Video],UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,278862559,3928051,159165,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M50S
259,-OnRxfhbHB4,Francesco Gabbani - Occidentali&#39;s Karma (Official Music Video),UCb6kcwFazKZmpA_fPzLZ7sg,FrancescoGabbani,278815454,1326455,74565,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M38S
260,-OnRxfhbHB4,Francesco Gabbani - Occidentali&#39;s Karma (Official Music Video),UCb6kcwFazKZmpA_fPzLZ7sg,FrancescoGabbani,278815454,1326455,74565,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M38S
261,-BjZmE2gtdo,Taylor Swift - Lover (Official Music Video),UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,274734311,3606719,102162,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M59S
262,Tm8LGxTLtQk,One More Light [Official Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,274412587,2770235,170703,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M31S
263,5RDSkR8_AQ0,50 Cent - Ayo Technology (Official Music Video) ft. Justin Timberlake,UC0sL86jDLgs2fGRD-XBnPQA,50CentVEVO,273389594,1473138,33046,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M9S
264,DelhLppPSxY,Avenged Sevenfold - Hail To The King [Official Music Video],UCFcqi7MrlzIp9RMTtUlxE8g,Avenged Sevenfold,272028855,1580655,59232,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M14S
265,vjVkXlxsO8Q,Papercut [Official HD Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,270647344,1557243,52467,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M13S
266,nUEqPtVGIpE,Lil Baby - Woah (Official Music Video),UCM1gEqLPsgej7ZKzu9w8v7A,LilBabyVEVO,270139331,1746812,29645,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M8S
267,SxGLPVvNjvY,Ava Max - So Am I [Official Music Video],UCOwgc8DswjoBMuuUU2ScPvQ,Ava Max,269993689,3250955,87337,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M14S
268,zNrKoWG7Cj0,Sub Urban - Freak (feat. REI AMI) [Official Music Video],UCqAil6_A1dWHdFXzOwVLqlg,Sub Urban,269856467,4829196,113613,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M28S
269,C5i-UnuUKUI,Juice WRLD - Wishing Well (Official Music Video),UC0BletW9phE4xHFM44q4qKA,Juice WRLD,268489598,2931959,190810,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M23S
270,Zzyfcys1aLM,The Wallflowers - One Headlight (Official Music Video),UCHZtqXzkot9AbU6jUC_iCpQ,TheWallflowersVEVO,266889460,1129445,33641,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M39S
271,VcP96KbFIIU,Ja Rule - Mesmerize ft. Ashanti (Official Music Video) ft. Ashanti,UCpUZuQ6B9_TXD2FbvFf3RCg,JaRuleVEVO,262987832,1495603,32291,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT5M46S
272,KNZH-emehxA,Shania Twain - You’re Still The One (Official Music Video),UCGD9Vd6tEBkmM0hArMjgu3w,ShaniaTwainVEVO,258078918,1531231,41495,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M21S
273,ScdQQfAjFTk,Tyga - SWISH (Official Music Video),UChXnu0HBydqedqhnClp0rJg,TygaVEVO,256840135,1839145,23080,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M15S
274,421w1j87fEM,Burna Boy - Last Last [Official Music Video],UCEzDdNqNkT-7rSfSGSr1hWg,Burna Boy,255018972,1361321,34809,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M54S
275,h_L4Rixya64,Foo Fighters - Best Of You (Official Music Video),UCGRjJrpD2bmk9Ilq6nq80qg,foofightersVEVO,253270281,1228418,33365,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M16S
276,mNEUkkoUoIA,OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],UCQ5kHOKpF3-1_UCKaqXARRg,OneRepublicVEVO,253103640,2236618,23670,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M35S
277,BX0lKSa_PTk,Oliver Tree &amp; Robin Schulz - Miss You [Official Music Video],UCHcb3FQivl6xCRcHC2zjdkQ,Oliver Tree,252845907,2841656,83005,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M50S
278,sAYuOc7_TKg,Ne-Yo - Mad (Official Music Video),UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,250421974,1242047,38876,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M40S
279,ALV-QtDFpSw,Luke Bryan - Play It Again (Official Music Video),UCteMJzhMoMh1-WN6d2u6NEg,LukeBryanVEVO,249160189,849203,22795,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
280,lZizLbWxr_E,"Spice, Sean Paul, Shaggy - Go Down Deh | Official Music Video",UCV-W40yuzTglTIBg3bEasVA,SpiceOfficialVEVO,248335169,3206068,37740,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",PT3M6S
281,90RLzVUuXe4,David Guetta &amp; Bebe Rexha - I&#39;m Good (Blue) [Official Music Video],UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,244885073,2191950,36859,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M58S
282,NZp_axebSfQ,Dawin - Dessert (Official Music Video) ft. Silentó,UCklS5HHfV3qVfLgAAKJIepg,DawinVEVO,244461716,2133001,87242,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
283,FCi-Xp2TVoQ,Selena - No Me Queda Mas (Official Music Video),UCIZY5N1_e4yCLN7dd_vFJTw,SelenaVEVO,243906506,1053549,26697,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M14S
284,8u-_64S7plI,Selena Gomez - Look At Her Now (Official Music Video),UCjK8ORC71kwyj1DWFwril_A,SelenaGomezVEVO,243654775,4216629,132513,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M44S
285,cB5e0zHRzHc,Usher - Love in This Club (Official Music Video) ft. Young Jeezy,UCU8hEdjK8u27TM7KA8JVIEw,UsherVEVO,242314728,897784,26845,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT6M15S
286,Ee_uujKuJMI,Green Day - American Idiot [Official Music Video],UCqC_GY2ZiENFz2pwL0cSfAw,Green Day,241454337,1710940,66945,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M3S
287,uWRlisQu4fo,Giveon - Heartbreak Anniversary (Official Music Video),UCa3ZoB87QoSaLM0qODmrMfA,GiveonVEVO,240988620,3820275,58638,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M8S
288,eFjjO_lhf9c,Bryan Adams - Summer Of &#39;69 (Official Music Video),UC58iZEkGZi7ETeXizx_03vg,BryanAdamsVEVO,239139249,1257056,35346,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M33S
289,H1Yt0xJKDY8,Mariah Carey - Obsessed (Official Music Video),UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,238675758,1878121,120989,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT4M6S
290,NaFd8ucHLuo,GAYLE - abcdefu (Official Music Video),UCHD0Fx1MLWyQhAlQZw-tv9w,GAYLE,233670822,3396532,52735,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M58S
291,O2CIAKVTOrc,Lady Gaga - Hold My Hand (From “Top Gun: Maverick”) [Official Music Video],UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,231918031,1584951,62929,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M50S
292,6dOwHzCHfgA,Cutting Crew - (I Just) Died In Your Arms (Official Music Video),UCZ7_439E9sowvKtUA9Bq4yg,CuttingCrewVEVO,231101079,1722011,40125,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M32S
293,xjUiFeDKo_0,Lil Pump - Boss [Official Music Video],UC6pjHMC4QXMi4llCCjtDXWg,Lil Pump,230106423,2681566,86858,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT1M43S
294,1mB0tP1I-14,Lady Gaga - LoveGame (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,229781054,1028220,69346,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M38S
295,Uq9gPaIzbe8,"Sam Smith, Kim Petras - Unholy (Official Music Video)",UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,229334774,3157812,75527,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M36S
296,RP0_8J7uxhs,Laura Branigan - Self Control (Official Music Video),UCWEtnEiVwUy7mwFeshyAWLA,RHINO,228927058,1529376,33056,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M8S
297,uB1D9wWxd2w,Mark Morrison - Return of the Mack (Official Music Video),UC9f-u24P4TP4bUcmSiA6JEw,Mark Morrison,227915003,1560558,59590,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M47S
298,GC5E8ie2pdM,Tina Turner - The Best (Official Music Video),UCfBkblXPcSNt784AZz5J6AQ,Tina Turner,219138793,1112958,44205,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M10S
299,ZpDQJnI4OhU,"Mary J. Blige, U2 - One (Official Music Video)",UCQ-ttSCwBiGhgM5GLY1hzWA,MaryJBligeVEVO,217292878,759367,22763,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M27S
300,y5U-I5wk1uo,BLR x POOK - Taj (Official Music Video),UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,215886685,992359,6959,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",PT3M47S
301,S2lgnitdPdc,Jason Derulo - Get Ugly [Official Music Video],UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,212742217,1697378,37655,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M50S
302,ZEWGyyLiqY4,Blake Shelton - God&#39;s Country (Official Music Video),UC9nxc-xiH1AnL9RGstfgurg,Blake Shelton,211880372,1195812,47659,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music']",PT3M28S
303,09LTT0xwdfw,Disturbed - Down With The Sickness (Official Music Video) [HD UPGRADE],UCveWMJeHgcIUPMnFzd7Vxjg,Disturbed,210176938,1512604,37156,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M38S
304,9Pes54J8PVw,Simply Falling - Iyeoka (Official Music Video),UCnuqkTb75K_IDD3zrDTuwSw,UndergroundSun,209959750,1145920,18270,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M58S
305,ZpUYjpKg9KY,Limp Bizkit - Break Stuff (Official Music Video),UCUPvo-jwM02Fp-vigFEiG2A,LimpBizkitVEVO,208878286,1176155,45141,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT2M48S
306,UCCyoocDxBA,My Chemical Romance - Helena [Official Music Video],UCCZGYab5SpD0I7Z5JqJZgww,My Chemical Romance,203653405,1603806,73271,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M31S
307,fZMRc-UyPm0,Jason Derulo x Nuka - Love Not War [Official Music Video],UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,203410012,1565924,27376,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M35S
308,jKIEUdAMtrQ,Faouzia &amp; John Legend - Minefields (Official Music Video),UCLwbyg15zJgjtNL0EErkOPA,Faouzia,203582324,1504685,23417,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M28S
309,5dmQ3QWpy1Q,Heavy [Official Music Video] - Linkin Park (feat. Kiiara),UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,199856998,1917196,91837,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT2M49S
310,nNA9ru2Ox5o,Jason Derulo - Tip Toe feat. French Montana [Official Music Video],UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,199573582,1331835,23787,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M38S
311,co4YpHTqmfQ,LOST IN THE ECHO [Official Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,197340550,1074935,36105,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M50S
312,nADTbWQof7Y,Josh Turner - Your Man (Official Music Video),UCT64FdgoiuM8mi7LNDmeeaA,JoshTurnerVEVO,197088009,1705263,37860,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M30S
313,UhurAzTl5gs,Anitta - Medicina [Official Music Video],UCqjjyPUghDSSKFBABM_CXMw,Anitta,195071052,2356521,105643,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M52S
314,oxqnFJ3lp5k,Train - Drive By (Official Music Video),UC5e_2fVZJ2heCb799A04AtA,TrainVEVO,194741131,1072410,40253,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M29S
315,zwa7NzNBQig,"GloRilla, Cardi B - Tomorrow 2 (Official Music Video)",UCmlkznD61Olu82oYGFr8gxg,GloRillaVEVO,193831371,1279012,53995,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M34S
316,GuGYYdwcPYw,EMIWAY - COMPANY (OFFICIAL MUSIC VIDEO),UCHmk8iNJHvf5mGN6_pkPc7g,Emiway Bantai,193570163,3997551,195288,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT3M50S
317,MoN9ql6Yymw,David Kushner - Daylight (Official Music Video),UCa4a-hXHI8bitNXnvyZNzEQ,DavidKushnerVEVO,193319178,2996916,46326,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music']",PT3M50S
318,GeZZr_p6vB8,Nelly - Hot In Herre (Official Music Video),UCzQNgpWWPLuoAC6zA3VejzA,NellyVEVO,192316837,1128826,29832,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M5S
319,SQCSxqScSVQ,Coolio - Gangsta&#39;s Paradise (Official Music Video) [HD] ft. L.V.,UCHW0_ZbktdXcAIBm812yFOg,CoolioVEVO,191983720,1353847,25021,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M15S
320,Pgum6OT_VH8,Muse - Starlight [Official Music Video],UCGGhM6XCSJFQ6DTRffnKRIw,Muse,190418639,895431,30321,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M5S
321,b1kbLwvqugk,Taylor Swift - Anti-Hero (Official Music Video),UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,183942354,3371593,95396,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M10S
322,qp1Pq2Fuw30,Ro James - Permission (Official Music Video),UCoH88EIxPk13VGYAfigAlaQ,RoJamesVEVO,181475797,1045394,20229,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M42S
323,TGwZ7MNtBFU,Gwen Stefani - Cool (Official Music Video),UCkEAAkbmhYVnJVSxvp-AfWg,GwenStefaniVEVO,180391589,819864,42030,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M8S
324,RIZdjT1472Y,The Killers - Human (Official Music Video),UCjB3CzA-MwHrDzuXGweNiMg,TheKillersVEVO,179955297,751527,29751,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M20S
325,hmUyEDG7Jy0,Marshmello x Jonas Brothers - Leave Before You Love Me (Official Music Video),UCPW4ObAtDezrOGo2gjYOctg,MarshmelloVEVO,179261794,1312749,28773,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M45S
326,BSzSn-PRdtI,Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion (Official Music Video),UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,177330836,1585898,36121,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M49S
327,pSY3i5XHHXo,Central Cee x Dave - Sprinter [Music Video],UCV_CsAy5CNBX_uwDQ7RMe1Q,Central Cee,176670912,2045479,36656,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M50S
328,-8VfKZCOo_I,Camila Cabello - Bam Bam (Official Music Video) ft. Ed Sheeran,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,174567774,1992196,38563,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M17S
329,NlwIDxCjL-8,Sting - Shape of My Heart (Official Music Video),UC9B6c09n61wgu5w6bh1v68Q,StingVEVO,174498716,1099658,22057,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M41S
330,KK3tIclJ140,juan karlos - Buwan (Official Music Video),UCy0REagpY7lYXOThlmCQJjg,JuanKarlosLabajoVEVO,172917859,729493,71668,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M39S
331,AHDtXqjgEj4,Bruno Mars - Gorilla (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,171613154,925308,32574,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT6M3S
332,cRi-x2r88no,Jamie Miller - Here&#39;s Your Perfect (Official Music Video),UCilqV3GecszUjixKZWsuZ-w,Jamie Miller,170203801,1571434,20718,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M50S
333,PEM0Vs8jf1w,JVKE - golden hour (official music video),UCSOfUqPoqpp5aWDDnAyv94g,JVKE,169525708,2747140,63422,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M52S
334,CVvJp3d8xGQ,ZHU - Faded (Official Music Video),UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,168799224,1196154,8575,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M14S
335,89S-RbszwJE,Ava Max - Who&#39;s Laughing Now [Official Music Video],UCOwgc8DswjoBMuuUU2ScPvQ,Ava Max,166793771,1484741,40113,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M17S
336,8ui9umU0C2g,Manchester Orchestra - The Silence (Official Music Video),UC6dVU35ESCJnLE3ojC7ZaQQ,manchesterorchVEVO,165935929,1129819,22296,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT8M46S
337,Z4N8lzKNfy4,Lil Durk - All My Life ft. J. Cole (Official Video),UCaxOQZrF5llUMp-JjesUz1A,Lil Durk,165786061,1882074,69513,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M5S
338,4D89Qr5vH6U,Toosii - Favorite Song (Official Video),UCgBYYDPuLTMRrnPtBiqWJSQ,Toosii2xVEVO,164358505,1292422,24231,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M36S
339,wZTIdnooV-s,Sub Urban - UH OH! (feat. BENEE) [Official Music Video],UCqAil6_A1dWHdFXzOwVLqlg,Sub Urban,163234929,1397356,36711,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M39S
340,RgoiSJ23cSc,"Timbaland - Give It To Me (Official Music Video) ft. Nelly Furtado, Justin Timberlake",UCrHeROKlt3iOzhZHRV2oYkg,TimbalandVEVO,163277334,1042202,25510,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M57S
341,pyi0ZfuIIvo,My Chemical Romance - I Don&#39;t Love You [Official Music Video] [HD],UCCZGYab5SpD0I7Z5JqJZgww,My Chemical Romance,162758168,1018681,45070,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M59S
342,KewfYKJy8YU,Shakira - Loca (Official Music Video) ft. Dizzee Rascal,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,161959356,898774,30462,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M26S
